Id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,Target
45644-query,-89.08056,12.421612,8.386326,-143.22554,94.29085,-61.565968,-759.626064846782,91.71703,119.123375,40.614784,-182.26633,-69.1213,-93.311935,30.165699,159.52258,-13.981157,14.593264,-99.876816,-130.98383,-79.30867,-127.56921,1507.23127421948,-94.9799,36.227364,102.27965,813.7700714289165,-53.82609,6.665205,-85.182365,162.36266,-20.274433,-184.28369,43.473373,-655.3955143116602,90.653305,79.239235,8.484903,-153.65761,-133.82922,-38.91734,-10.266445,15.834506,-22.27649,123.061035,-39.86822955154624,40.322628,-130.08089,-163.0629,59.20332,-76.80835,54.302372,-95.92683,71.31515,-226.84146,81.15136,73.381935,-131.45274,8.620008,-99.95242,44.09807259141823,-58.970154,-126.510315,-75.14274,91.64857,-145.96405,-58.14598240523267,66.78854,54.964527,33.23895,117.22688,-457.52177913529385,-4.5629883,151186-base
24454-query,-70.42519,11.280625,-71.180786,-128.49867,63.36529,-35.732708,-759.626064846782,78.70154,133.86687,112.59116,-87.49025,-85.85339,-94.60411,4.92043,143.7837,-21.461498,-19.80921,-9.172083,-87.818146,-79.24723,-153.33882,1082.835233081342,23.212074,104.21005,54.84331,813.7700714289165,-202.8626,16.483364,-87.387596,157.69904,32.114326,-121.5464,31.74393,-941.8198047839946,49.004013,89.873314,-32.433178,-137.93927,-126.03427,-44.293476,-17.690796,8.8078985,-119.3769,65.99238,-45.66221185325541,37.50419,-152.62486,-177.66942,40.33883,-80.9191,-28.413467,-30.532616,54.55664,-49.689644,86.718575,64.26193,-128.97386,33.89562,-190.07568,-179.8516978011234,-59.90548,-124.76718,-104.28561,24.224113,-111.71033,83.64855567472253,73.25621,-34.26691,10.321156,125.7447,-520.6681312161656,12.970142,321664-base
134537-query,-48.493496,14.384827,-15.190565,-129.71014,142.79208,-96.940994,-759.626064846782,-5.8298607,116.4659,166.70175,-164.0909,54.222725,-74.0242,31.44945,175.24506,-26.798391,-19.845121,-37.479935,-163.5971,-79.74728,-57.72366,1502.1588761226617,-17.398136,66.47408,-15.849335,813.7700714289165,55.46524,12.127739,-93.346794,151.08598,-37.695625,-106.71701,61.30838,-362.24638886378847,24.738316,78.24541,-38.82831,-156.26129,-124.050896,-27.459824,7.831812,10.349003,-57.493095,102.80127,-22.050154561485414,84.54236,-136.25706,-202.78352,59.832417,69.34366,-48.65138,-109.31787,78.71002,-43.198746,87.52072,92.95032,-126.78355,-17.679829,-47.32115,-389.3845988601066,-72.10402,-132.57042,-87.142715,47.1853,-46.40645,95.82908017122344,68.94069,2.9470587,98.51984,112.13638,-612.0291686134559,27.802433,949377-base
139461-query,-96.04132,10.803527,-65.09265,-154.22339,156.98303,-48.622345,-759.626064846782,-1.0478268,120.34075,93.465866,-161.71495,-69.24394,-7.436161,24.720104,116.6882,-21.054739,38.997902,27.172451,-105.42744,-79.15586,-61.069336,1507.23127421948,5.383375,65.37102,-26.3378,813.7700714289165,78.6438,12.576026,-118.40398,176.14603,-20.77602,-150.8889,105.9632,-753.7436990596073,108.44589,73.52336,-15.851698,-151.28189,-120.1867,-39.64671,-0.34699154,7.098188,-160.96014,165.61725,-34.88408453173969,46.94802,-66.16284,-151.54948,-59.88937,-3.5825157,64.97485,-55.988647,69.272995,-117.436844,83.686966,78.02942,-128.18707,-3.6488037,-53.180367,-667.2776217720224,-101.87389,-109.40691,-76.24805,37.813866,-196.06805,138.83917545363676,69.475494,55.47598,105.04038,101.216255,-313.4542990792146,-23.3013,155327-base
53443-query,-48.702896,15.460285,-101.89311,-154.87874,67.87772,-112.05907,-759.626064846782,21.3587,120.58436,163.2567,-169.01706,-79.67064,-47.540836,12.805818,174.29517,-41.63772,-17.954205,-43.37403,-181.13144,-79.70411,-99.26718,584.0698124411844,-24.24215,68.49991,-14.675236,107.17818300179516,-57.372917,21.277908,-25.95665,149.51607,-15.805605,-121.673386,77.04361,-766.6548255770258,-1.3806992,30.743858,-13.356978,-159.16978,-85.29819,-67.386406,2.9718266,3.177232,87.171265,171.78792,-32.299869900057764,59.697323,-62.020737,-190.18208,22.494095,-157.47827,50.813625,-76.764275,81.67915,-192.46368,95.92775,71.08099,-113.44456,-20.630325,-63.122528,-151.9867316555597,-107.24759,-130.87285,-90.296486,39.331,-136.3889,29.19890213165729,67.42319,69.609116,141.81357,142.11569,-1074.4648878939415,-39.570286,375225-base
166717-query,-53.02271,5.484762,-113.209816,-153.15668,65.04553,-112.45824,-530.1247240719107,-80.725044,135.71619,163.64813,-151.43317,-23.938087,-41.657963,6.843953,147.83504,-32.048714,-23.175093,-30.357702,-167.66956,-78.86058,-113.773056,1243.1538954420969,41.31257,14.420055,59.435432,813.7700714289165,-68.59294,17.911089,-149.67593,142.84305,27.648697,-153.31207,124.4313,-579.5903874885565,8.381882,73.59208,12.160315,-129.91158,-121.057655,-39.481583,-7.476129,9.11901,-136.53569,141.8895,-37.34152287154524,21.326017,-85.660034,-129.49097,77.75022,-42.04982,2.435299,-77.00668,63.80642,-76.67741,87.30538,73.916145,-145.5581,7.665926,-62.051743,-581.6584349198368,-153.53299,-130.73323,-86.20835,-17.547146,-205.88605,32.06297473172657,71.444176,-6.1108074,31.128815,107.91878,-299.0694167167531,-46.69422,749732-base
139690-query,-85.66999,4.097545,-42.58833,-175.66745,190.93915,-65.830475,-389.1606223677159,-0.8859558,120.86422,166.209,-158.49075,-4.979782,-113.91046,-4.864539,185.84633,-6.884596,2.5399892,62.547672,-96.62828,-79.07741,-91.08982,1002.9655616663554,-48.543617,12.184933,55.883114,813.7700714289165,-120.41376,13.830856,28.438934,152.09207,26.362534,-110.7424,100.40862,-1003.9685623924892,11.697678,101.87819,-52.4042,-148.72264,-129.31372,-42.3676,0.12985611,12.8813,-106.92354,111.75309,-33.509317416911884,45.7087,-251.20755,-85.16194,-21.638935,66.737595,93.8701,33.293236,57.706947,-123.71837,85.66664,50.574642,-135.09416,37.007057,-135.70927,-136.79484947013805,-84.56183,-131.99164,-76.40199,27.67897,-97.47832,169.0939615297226,63.220646,16.01976,87.62543,132.49982,-715.9228137545371,-34.28816,783822-base
113315-query,-128.41502,6.133212,-2.687088,-93.34006,116.38263,-87.61563,-488.7826125079423,5.8711967,116.37501,96.53693,-69.6333,32.36354,31.443218,9.125826,186.156,-19.252651,-7.1020308,-60.33937,-156.17038,-79.36952,-117.78207,1507.23127421948,-16.328022,114.93497,12.168631,813.7700714289165,-142.98914,11.682452,-51.662296,154.42915,-11.719322,-117.83391,71.63432,-634.1610835321271,-38.661747,93.10426,-5.594942,-146.64326,-124.92507,-19.30597,-5.5869837,1.6751156,-196.60443,119.70644,-51.433492068160696,39.841167,-134.95036,-113.08702,72.394196,-55.198837,-28.317211,42.166313,86.30904,-60.397762,79.833206,83.15227,-132.9946,49.40201,-141.13025,-463.5467664746744,-163.87561,-134.88702,-117.30379,6.9288406,-188.07266,92.90635412264068,66.48429,1.6088085,93.477806,84.54596,-168.99318704123044,-69.58241,330667-base
171693-query,-65.80171,5.431808,-71.17648,-118.97604,60.963562,-86.79982,-675.9016342820231,57.149757,125.02692,243.01254,-146.04456,-117.2074,-48.829094,-59.06595,161.21236,-67.31472,-15.202972,1.8154898,-94.30606,-77.91254,-123.151505,1507.23127421948,-64.23436,59.76303,33.31942,813.7700714289165,-33.30494,9.96088,14.146591,138.95226,-28.168682,-130.19572,81.676926,-224.04803017395065,45.574135,89.75214,-6.9634786,-158.90417,-124.07571,-21.620548,5.604702,6.7421436,-156.04129,76.46283,-33.83017729014308,73.51836,27.645844,-95.785,36.52909,-22.671238,235.24251,86.361,82.73502,-89.37165,91.10582,65.4822,-136.57259,7.6931734,-155.28467,-54.917602645333766,-70.45334,-127.51553,-96.64113,51.31056,-152.41827,123.41656272835866,66.61461,84.855194,47.180557,125.18973,-1050.4063966843778,17.697475,580573-base
44384-query,-99.01064,5.2768984,-83.8801,-163.30647,176.52777,-97.04202,-36.69052068281397,-45.36741,108.13371,19.29087,-77.61253,-85.54964,-26.434265,12.831179,117.13324,-26.285301,-6.6908627,-32.062443,-169.32062,-77.135086,-80.62375,419.1175494091034,-6.6422205,9.6454315,92.19209,764.1851663504991,-116.477066,27.445662,-128.94482,160.23871,-34.249237,-136.76689,90.802,-825.6448037867951,8.8019905,95.54001,-44.432102,-150.5726,-94.63702,-33.17492,-14.261638,-5.3235054,-97.7119,145.34175,-49.10678282898516,60.25751,-119.89099,-84.57763,159.91855,103.43916,45.10233,67.36587,51.085953,-126.62383,93.00547,53.17062,-124.83407,62.61264,-30.911339,-26.202473663832343,-16.472141,-119.69346,-83.712364,36.052853,-148.2905,-97.460073042381,69.86933,102.21156,85.8553,97.7965,-868.0646286697186,2.5706787,6316-base
73675-query,-96.45842,6.289734,-11.7848015,-127.90244,108.55445,-126.84477,-759.626064846782,94.48177,116.315956,102.3852,-167.65303,-139.54167,12.915188,-20.023733,92.3409,-29.263063,-19.66614,-103.75296,-125.37445,-79.31491,-89.69208,1507.23127421948,82.64211,71.51402,106.772705,813.7700714289165,-89.79368,14.9017315,-113.70945,158.49614,5.1151247,-135.28226,145.40848,-691.0808043189234,35.92154,78.3192,-34.047028,-135.38147,-112.962494,-19.883673,-8.683996,14.396789,-166.2172,125.47543,-22.347158199666342,55.505783,-72.36219,-160.31236,91.7637,-72.13558,-42.560368,69.452255,81.30838,-99.82993,87.38466,71.992165,-147.01822,53.788403,-109.16411,-259.25083718694606,-161.53561,-143.36465,-88.1465,6.1039505,-153.01285,-37.18504813997005,67.01073,4.7177677,25.161427,116.22815,-968.9709967561546,-135.74709,1270900-base
2117-query,-106.41405,8.779424,-46.160835,-136.81197,125.86952,-65.12403,-759.626064846782,27.60897,123.665184,102.93237,-129.33568,-144.1966,-55.448257,56.354607,183.72185,-44.37331,0.81156135,76.198654,-129.36932,-78.219475,-96.463585,1328.850756023435,-97.564896,53.342194,-6.0456867,813.7700714289165,-45.176117,15.120469,3.491806,153.61053,-29.5779,-200.56113,69.07193,-406.5410183641764,11.3367195,38.523697,-23.42752,-136.26338,-119.78049,-20.935583,-8.708422,7.083391,-159.0018,147.08514,-34.583010481139084,66.70743,33.238388,-120.00688,72.15349,-26.640482,91.18286,-46.09395,49.751713,-78.75254,89.24279,61.85868,-122.21199,-79.92673,-39.25463,-46.67084328298349,-74.067635,-124.036156,-93.48821,32.39949,-150.14046,69.79377827895851,68.46485,-36.145817,56.17279,118.02441,-503.4703015116643,-41.326168,50037-base
26675-query,-96.52925,9.2837105,-81.963615,-160.58574,178.86835,-70.98096,-150.48421564060078,66.15295,117.5884,111.834206,-149.77374,-101.261765,-40.74916,78.81789,184.06793,-43.74471,-49.530907,10.786446,-133.64828,-79.21949,-110.426796,1507.23127421948,-14.402945,20.999603,-3.4646606,813.7700714289165,-47.00116,16.187426,-9.737808,137.30443,-32.78343,-151.23045,49.64858,-156.2498902662079,3.1031303,94.27818,-43.488056,-133.85164,-145.5917,-79.140625,2.155078,0.49519873,-188.13037,62.815994,-21.092402651707783,62.16321,-95.674126,-221.59708,12.359913,54.6027,27.518496,-64.54016,57.32268,-77.88971,81.39377,59.44902,-132.25377,66.974945,-117.79498,-263.86357642079207,-96.31273,-140.56888,-4.641426,93.89508,-156.86261,-58.67107097522184,68.05764,-18.96864,133.14679,149.959,-1209.5368257420982,-109.0326,715503-base
59785-query,-123.51276,6.9825177,-2.7815437,-132.267,166.71964,-113.93885,-596.4070337085251,96.18358,123.22851,37.443977,-148.33142,-141.87067,-9.722206,15.384609,129.05713,-14.558068,-9.412965,33.985893,-148.98192,-78.48274,-122.6523,1507.23127421948,-51.98332,61.050835,-0.9468193,813.7700714289165,-126.65813,18.476498,-138.1583,167.39586,10.5594015,-118.66535,87.0896,-994.7668156499968,53.05165,67.7183,-66.15505,-149.69646,-121.05834,-41.11314,-15.537209,6.009137,-107.21239,157.36931,-20.76597703023949,58.689644,-145.36009,-176.35544,80.88115,19.14016,19.056747,117.50554,47.967697,-167.13399,93.62914,62.598576,-137.51318,119.835045,-140.13054,-143.9732127930458,-146.04333,-128.25723,-21.700409,25.395327,-104.764534,34.936807480612856,64.98152,58.604603,9.055008,138.34465,-250.5486672794796,-97.33093,1275387-base
135244-query,-97.17605,11.446718,-30.541891,-163.51752,60.29352,-90.90051,-554.061142407163,91.00442,121.30218,73.67633,-156.97238,-26.815994,32.069927,-6.1880474,109.7176,-7.2165833,17.121094,-13.3671465,-171.47285,-79.81095,-90.622185,1507.23127421948,0.6086788,2.1849327,17.525457,813.7700714289165,-172.41458,25.046097,-125.26341,153.01358,6.524255,-94.74902,79.32913,-156.2498902662079,77.18848,34.838615,-11.761667,-133.81137,-146.77235,-47.166985,-11.600936,1.8393168,-62.750183,109.13528,-29.15584852940456,60.209755,-130.52527,-209.35065,7.4177704,20.64796,-17.253693,-55.074417,72.589905,-68.93425,93.00058,46.65868,-124.26842,38.80579,-146.72731,-161.94476168704767,-34.430046,-138.13156,-91.388535,18.596354,-142.5435,94.81063269067216,64.99019,40.73446,8.632137,123.978676,-568.8980607867503,-42.697166,714633-base
171249-query,-114.8488,6.750001,2.37714,-136.2647,70.75609,-118.5923,-787.1378018663878,98.44682,138.51117,121.722206,-135.61757,-49.344353,-29.174347,23.054485,181.4383,-0.8024063,-39.869972,-34.566635,-152.69307,-80.18398,-86.28089,266.92294955516513,-63.308792,79.62272,70.16298,307.2614749192816,-1.3809967,8.142801,-93.65088,141.06041,0.6853514,-132.2792,71.8988,-869.4500566122331,36.59041,62.11384,6.3929386,-156.17326,-147.32559,-40.830494,-10.107058,4.8697414,-56.264423,64.54158,-36.7128019179961,96.63924,30.612076,-183.07489,69.9388,64.025185,-6.101475,41.055115,47.53916,-253.18654,98.11342,64.757774,-140.11546,-46.90188,-91.29083,-342.6708090293419,-102.40971,-139.7266,-131.51001,56.842163,-156.97612,-18.21110835552332,67.66648,44.55219,74.77818,96.868965,-1074.4648878939415,-68.26295,184701-base
91746-query,-94.02826,8.38105,-17.786823,-171.97157,110.852806,-50.70956,-759.626064846782,-50.774643,120.925735,159.72858,-160.89362,-118.90721,-44.63411,71.39434,147.32896,-17.475815,24.854767,13.660349,-183.83646,-79.388306,-99.34437,1507.23127421948,-85.15262,36.239502,-2.534069,813.7700714289165,-53.76864,15.298557,-92.75982,174.81874,-33.242306,-167.91501,115.068886,-499.05300057713794,24.528774,53.116554,1.0740728,-140.4068,-121.48833,-47.240788,-8.079174,-9.859223,-214.20839,156.6405,-51.2179730029882,65.7088,-77.64135,-117.869,125.377335,49.657112,21.059982,-6.4913197,70.708084,-130.3536,79.879745,58.44377,-147.44426,17.707077,-77.13478,-625.547039155169,-37.029697,-135.95908,-50.170235,39.81115,-140.30939,-95.5159832738261,68.25449,12.669241,81.093735,72.993965,-166.0077473399436,-43.10229,377833-base
134982-query,-71.638596,3.6968112,-50.905632,-154.79309,86.4776,-118.68616,-530.1247240719107,121.19141,128.68112,134.76491,-121.96615,-33.260094,-28.497501,-11.524788,204.34808,-33.195538,-39.408115,-20.244267,-211.56543,-78.91012,-113.635155,1507.3139980992582,-11.390878,56.245003,-17.169704,813.7700714289165,-62.382236,28.478012,-71.535324,146.10422,-66.59984,-160.77441,55.06446,-860.7260025757478,69.35823,52.454407,-29.19929,-142.48349,-102.96872,-69.138275,-16.545898,4.155163,-43.553696,80.080536,-37.63506571921653,40.732006,-47.02632,-162.4574,100.382,47.390274,57.623573,-64.80813,66.40475,-92.91565,91.38123,72.05771,-138.17862,-7.9314203,-94.059364,-245.07112656539297,-125.999954,-149.36526,-163.9419,27.878681,-135.96861,-71.61199790726215,65.49388,100.34917,80.02834,115.20827,-674.0965510318737,5.7762375,1414324-base
176817-query,-58.62923,12.94627,-16.773277,-149.54276,106.19191,-73.69809,-439.356792518647,-84.40525,131.17416,181.26208,-160.52936,-136.94699,-79.3475,-24.225859,192.48695,-34.550316,-10.230616,32.44991,-161.35301,-79.193985,-115.7944,1507.23127421948,-117.972916,95.877396,4.458027,813.7700714289165,-76.25288,14.388116,-150.77539,141.84575,4.6795225,-203.37772,108.24138,-735.6713646911912,47.50467,80.22737,-38.357624,-149.69487,-131.08884,-53.297874,-8.705292,7.0803347,-183.22444,85.39224,-48.29462903421815,23.211746,-120.88602,-136.635,77.085556,-67.16124,-36.536846,39.11078,60.35665,-165.21022,89.30925,77.44788,-144.3009,134.55286,-19.289993,-231.9466392462218,-8.19458,-133.9725,-52.24724,-1.0081558,-163.9963,29.065655562534403,67.356285,36.39924,155.05634,152.67879,-395.232743936059,-21.272596,863975-base
108127-query,-65.59915,6.8149824,-4.4464073,-144.2696,136.17224,-98.41449,81.69868275355729,140.07072,124.56169,0.483078,-166.01512,-60.432343,18.988926,18.1944,111.29131,-24.156578,-12.932259,-106.85971,-129.14229,-78.92795,-142.56442,1507.23127421948,21.141033,72.144424,0.65107536,813.7700714289165,12.059235,13.867967,-88.827,158.96315,39.416576,-86.52782,78.351295,-156.2498902662079,94.60312,55.64823,8.790104,-138.99918,-139.20752,-24.232792,-18.385727,-3.4210558,-48.660343,113.75486,-39.659049296585486,59.55992,-39.07705,-164.28282,73.889465,-140.50919,146.35974,-15.144647,69.65108,-49.608147,95.56704,63.031403,-120.64548,-14.153428,-110.89665,-648.3676196045692,40.104416,-130.10309,-40.622032,48.86197,-135.52481,-146.97103176121863,67.80878,50.838852,80.98347,87.09693,72.75685650830789,-14.601597,3292521-base
32876-query,-114.278854,-0.529315,-132.74724,-123.3038,129.3034,-132.48958,-759.626064846782,-75.39687,123.54602,107.019135,-153.08188,-15.661625,-16.727098,61.31861,132.30203,0.5105972,-8.579075,-29.108479,-162.82433,-80.26629,-102.30497,146.9953378220914,-7.774184,91.70337,-0.482687,813.7700714289165,-64.038895,23.49929,-54.141914,141.78789,-22.454937,-181.2805,26.648811,-1040.3719741650514,37.172157,48.79098,21.15842,-141.10768,-129.6999,-22.918266,-0.23914051,1.5120435,-35.703697,118.156624,-21.69198175642176,131.88242,64.60758,-179.32092,83.39493,-60.80744,-59.51797,163.4374,59.439125,-200.5097,92.281494,65.59073,-122.61388,-61.00828,-194.00702,-534.5059288534706,-13.193005,-139.0296,-57.851677,42.995686,-156.16048,-101.37081253107112,68.789375,-77.60869,114.982216,108.38,-1074.4648878939415,18.462498,316750-base
37128-query,-88.2995,11.412429,-114.20989,-124.683426,123.88358,-49.563484,-759.626064846782,-18.202394,115.52209,34.327507,-115.75198,3.7529068,-14.09584,52.213264,158.36003,-22.98725,22.282328,-57.808678,-100.21181,-77.65331,-114.7478,1425.6606331315884,-16.48256,13.004787,-5.6724644,813.7700714289165,-21.246246,19.748936,-105.44505,157.48412,12.853864,-181.56635,117.32735,-843.431997933983,-10.848049,60.15674,-18.496048,-147.04373,-126.17137,-37.55227,5.211524,13.301416,-134.77582,114.669914,-34.86886470020049,-4.0550766,-109.9582,-215.3564,113.78381,77.71356,47.026176,-1.0380917,66.74624,-69.27042,85.98085,63.920204,-132.69594,20.012457,-148.29462,-477.6120063408039,6.6982117,-134.86903,-101.58833,53.438545,-94.25301,2.2418223875390595,68.79194,-88.40001,51.397087,132.57634,-260.38724119057525,-106.33168,392855-base
76925-query,-45.87291,-1.5107865,-24.356789,-124.38077,25.868454,-71.601074,-530.1247240719107,53.15988,119.43827,94.632935,-92.24223,-87.62394,-47.587376,71.222404,48.08853,-19.972912,-22.914461,25.024113,-172.8952,-78.021965,-122.51027,787.3324961575493,-46.080765,28.492392,85.41217,813.7700714289165,-14.544178,11.047081,-103.58954,146.40817,-37.492645,-109.27023,97.55982,-579.5903874885565,90.54886,57.504295,-30.835402,-150.80809,-106.07788,-58.612667,-7.57736,0.53218126,-53.52941,172.3204,-52.73286419025216,38.380608,-40.25575,-199.34882,43.202995,-3.2131844,83.869,-31.659931,64.24253,-25.27398,89.96638,71.59938,-121.50714,-10.0250025,-150.89484,-460.8402829979634,-197.05974,-137.08105,-34.13883,-16.188885,-158.40959,156.09857455668674,66.09273,-14.270828,162.78218,128.07439,-302.80567184395653,-12.094616,1372141-base
188292-query,-48.044144,5.4143524,-62.686485,-166.82512,55.685104,-51.49594,-446.5617371132688,70.925476,117.83417,105.602715,-117.13124,-130.48166,5.627823,10.340704,218.77864,-32.393185,-21.294516,-114.44287,-98.20543,-79.034,-92.55311,1507.23127421948,-46.274002,41.17241,15.769262,813.7700714289165,0.9597626,24.501236,-96.00705,160.10931,12.062037,-119.91526,67.54022,-735.6713646911912,-11.032806,80.29782,-24.080719,-151.12471,-132.73566,5.220791,-18.765213,4.973994,-122.70497,119.28295,-19.660863180519023,73.66819,-57.789986,-159.89665,-47.251316,-106.466736,-45.200695,6.0013504,61.662758,-152.31499,90.54572,51.27591,-133.33684,-11.962102,-144.1602,-521.4893665305904,47.346123,-136.15239,-94.51072,47.228035,-156.96011,165.5095720103206,65.95625,-12.77198,168.09131,157.94672,-1.4414810554952735,-98.046906,2497493-base
21171-query,-59.272213,5.1864586,-132.0402,-153.41135,145.8236,-75.799164,-637.4702106024122,53.183495,126.15642,147.82721,-177.87198,-106.97269,-23.727026,61.147217,172.9044,-49.361034,9.579839,27.988884,-106.947334,-77.31492,-57.762444,1507.23127421948,-3.2447834,54.32738,72.22641,813.7700714289165,-22.31245,21.132967,-101.24538,137.49486,11.371612,-138.86258,126.5804,-1018.4695451281018,79.99446,77.54843,-36.937065,-141.05505,-116.096535,-66.744835,-7.3699913,8.919077,-158.37186,136.97026,-61.24481400240824,65.29572,39.7295,-244.13666,123.13846,-27.775087,-129.69696,-2.012827,89.902115,-142.73302,84.06156,65.08057,-128.3736,-16.532314,-142.37396,-561.0886802864583,-68.43779,-121.08148,-94.841934,15.451971,-96.01098,35.247256236257385,66.87501,54.60406,-26.883446,113.190414,-1025.6156655287516,-75.74306,283440-base
131006-query,-77.3117,10.505276,-37.28886,-143.66183,64.9707,-116.89839,10.154294616779268,57.703804,129.77641,43.350548,-124.69396,-4.1330566,-31.074978,-15.20183,130.25037,-8.914347,5.0995483,-10.881752,-108.10769,-78.90562,-104.351906,1507.23127421948,17.479565,46.132484,63.42907,813.7700714289165,-18.603054,17.643858,-53.015785,152.89561,-44.912235,-153.68141,81.8288,-188.96029525521283,27.87825,76.13686,-14.940784,-149.25473,-108.1819,-72.4253,-6.676558,-1.0595074,-126.88481,115.33034,-31.371301622103864,97.56072,-89.874535,-106.87015,45.9436,-4.9253674,93.49077,-49.98028,85.13821,-164.74664,83.22829,68.49983,-126.73358,68.80824,-144.12746,-361.23785990665664,-52.52882,-125.145966,-82.183075,35.694763,-176.35498,37.34265807289202,67.95414,7.686798,80.445885,124.63609,-1074.4648878939415,-80.374435,1111853-base
120595-query,-106.04263,10.037366,-76.77455,-159.95863,93.11876,-105.50351,-765.2321320510295,-8.328535,122.26202,160.02087,-177.48154,-72.05097,34.39493,-3.6938744,108.40158,-24.912159,7.377798,-16.959423,-199.35335,-79.15696,-90.453545,511.5526401224339,9.836702,43.884644,9.838266,178.1846072031081,-226.11328,20.252972,-125.51323,161.99196,42.845074,-67.121124,50.01498,-648.4086311284327,35.475742,63.54065,17.395132,-129.26877,-138.16338,-35.459232,-3.4483147,0.8882432,-45.92707,121.30531,-47.82413758531871,121.50786,-91.233444,-279.55585,48.903606,2.2634392,111.39667,-47.423622,70.65434,-95.48787,86.908966,54.807953,-138.21191,137.14366,-179.7219,-647.9701280244171,-41.559864,-129.51936,-113.49765,44.44251,-139.64197,-117.39488058374889,64.9386,-90.79964,97.40596,94.82369,-1166.6641336979433,-38.339027,933330-base
162614-query,-54.407692,9.875393,-42.106823,-115.777115,181.61682,-60.496017,-758.5030146947536,107.904785,114.71171,167.18944,-97.57589,-68.53853,-32.98684,-63.012222,138.94975,-25.669012,-4.5203433,32.846493,-64.23994,-78.49417,-141.25238,1264.4265207315532,-29.464312,36.53607,45.420425,813.7700714289165,27.982483,15.393435,-122.80837,141.0377,10.342326,-161.593,51.035046,-837.1960199230143,74.65982,72.89846,4.09622,-156.7529,-132.18716,-46.64803,-3.2315116,4.387276,-87.40447,75.550354,-23.63323652823727,50.21548,-74.07818,-120.582184,13.099789,3.2361069,6.904114,-67.14574,69.934784,-147.59306,89.27738,70.46474,-121.65081,31.060093,-120.69147,-173.63206288546064,22.931404,-129.20245,-137.58514,64.72321,-207.964,37.73068526656519,65.67019,-27.489365,71.86142,112.89362,-521.5684880189203,-83.24997,695168-base
6451-query,-93.18284,-0.02063179,-30.968414,-139.52577,91.37412,-119.12218,-354.15777035107334,-6.5546894,126.868866,180.02115,-119.96295,-125.202415,-130.09903,20.359875,195.59998,-17.705631,-19.918417,-60.928364,-103.3055,-78.53447,-81.36092,1507.23127421948,34.558353,41.60802,-42.884563,813.7700714289165,-39.598766,25.370121,-88.916245,151.35268,25.871647,-160.73003,43.371002,-839.597613434724,-13.661186,75.695335,-23.118923,-142.82289,-115.19943,-68.54332,-12.707871,8.870374,-71.747604,162.4527,-61.44141717246884,17.744305,-245.39459,-148.04851,72.0735,-56.773716,94.23895,-51.820076,79.33174,-158.25153,90.15699,60.12433,-127.04471,-113.1938,-169.47008,-549.4053375697844,-174.23694,-139.82838,-70.54067,99.80942,-119.0559,136.7835778758547,68.33564,64.789825,179.34401,108.526794,-1290.8686886948158,-81.51611,784091-base
174951-query,-101.97609,2.5147924,-25.728458,-130.90495,34.21678,-55.59065,-592.4725836913133,125.527985,121.01612,85.24574,-162.26192,41.62442,-48.8188,-30.430132,187.00183,-33.89958,-1.8603245,27.468796,-136.37709,-78.66255,-64.548874,1507.23127421948,21.921745,105.93121,65.202225,813.7700714289165,-18.945267,11.119628,-55.866535,146.8407,8.605088,-148.19806,101.39119,-771.296707649474,72.32582,10.03997,-9.078308,-144.19287,-121.200874,-88.6071,-7.5232096,-1.2722359,-110.23379,103.29551,-18.44076771709433,66.35559,-28.419739,-183.13348,68.521835,-80.007126,55.590164,-27.033836,64.47582,-212.21239,77.70228,75.65474,-137.951,85.95277,-211.98558,-226.6712008602777,-36.10185,-129.78151,-100.527176,6.9115067,-169.51898,118.00236344977355,69.87808,72.50549,196.86176,101.33208,-795.1759757661837,-24.060865,831115-base
28061-query,-57.32405,12.851196,7.758705,-137.66637,74.03247,-56.30029,-759.626064846782,115.60337,121.2349,64.97804,-92.52394,-59.43197,-48.217976,19.452415,230.20859,-34.63056,-18.855993,-113.06299,-203.22197,-79.92922,-108.299034,1507.23127421948,-38.942917,66.6345,97.48073,813.7700714289165,-33.191776,16.625875,-161.10475,163.80191,-14.693073,-109.103455,88.83741,-687.5684250138402,86.046616,104.23389,6.0713654,-146.1326,-122.4548,-47.181812,-11.411432,2.9068995,-102.70757,132.96445,-51.8965347955469,54.595947,-19.15184,-115.102325,28.637676,-149.93263,17.615938,-29.905186,68.63573,-142.41904,92.88015,89.56624,-129.75185,31.18164,-150.4366,-367.58686005131307,-30.160297,-114.427025,-93.896774,58.134407,-182.22842,121.68294011185372,63.08361,-53.527744,38.11807,103.34463,-238.9447288155104,-27.966911,319104-base
